pae_min	sample
7.99	DISL2_B0393.5_data
7.2	DISL2_B0393.5_data
8.5	DISL2_B0393.5_data
9.01	DISL2_B0393.5_data
24.24	DISL2_B0393.7_data
22.12	DISL2_B0393.7_data
23.61	DISL2_B0393.7_data
21.26	DISL2_B0393.7_data
25.11	DISL2_B0393.7_data
22.35	DISL2_B0393.9_data
22.2	DISL2_B0393.9_data
21.21	DISL2_B0393.9_data
21.39	DISL2_B0393.9_data
20.83	DISL2_B0393.9_data
29.2	DISL2_B0395.3_data
28.99	DISL2_B0395.3_data
25.04	DISL2_B0395.3_data
28.91	DISL2_B0395.3_data
28.41	DISL2_B0395.3_data
24.31	DISL2_B0403.1_data
21.97	DISL2_B0403.1_data
23.15	DISL2_B0403.1_data
22.61	DISL2_B0403.1_data
21.96	DISL2_B0403.1_data
27.41	DISL2_B0393.8_data
28.64	DISL2_B0393.8_data
28.21	DISL2_B0393.8_data
28.35	DISL2_B0393.8_data
27.92	DISL2_B0393.8_data
15.54	DISL2_B0403.3_data
15.03	DISL2_B0403.3_data
15.84	DISL2_B0403.3_data
12.94	DISL2_B0403.3_data
12.58	DISL2_B0403.3_data
23.46	DISL2_B0403.6_data
22.32	DISL2_B0403.6_data
23.53	DISL2_B0403.6_data
23.85	DISL2_B0403.6_data
23.7	DISL2_B0403.6_data
16.48	DISL2_B0403.5_data
16.22	DISL2_B0403.5_data
15.04	DISL2_B0403.5_data
18.17	DISL2_B0403.5_data
15.3	DISL2_B0403.5_data
22.93	DISL2_B0410.1_data
22.52	DISL2_B0410.1_data
22.73	DISL2_B0410.1_data
22.38	DISL2_B0410.1_data
24.0	DISL2_B0410.1_data
3.74	DISL2_B0410.3_data
3.82	DISL2_B0410.3_data
3.65	DISL2_B0410.3_data
3.78	DISL2_B0410.3_data
3.79	DISL2_B0410.3_data
10.62	DISL2_B0416.11_data
10.56	DISL2_B0416.11_data
10.55	DISL2_B0416.11_data
10.79	DISL2_B0416.11_data
10.85	DISL2_B0416.11_data
14.07	DISL2_B0416.3_data
15.38	DISL2_B0416.3_data
14.46	DISL2_B0416.3_data
23.51	DISL2_B0416.3_data
13.9	DISL2_B0416.3_data
5.16	DISL2_B0416.2_data
4.95	DISL2_B0416.2_data
4.46	DISL2_B0416.2_data
5.23	DISL2_B0416.2_data
4.81	DISL2_B0416.2_data
15.76	DISL2_B0416.4_data
15.54	DISL2_B0416.4_data
16.94	DISL2_B0416.4_data
16.28	DISL2_B0416.4_data
16.1	DISL2_B0416.4_data
26.04	DISL2_B0416.10_data
28.6	DISL2_B0416.10_data
25.88	DISL2_B0416.10_data
27.91	DISL2_B0416.10_data
26.65	DISL2_B0416.10_data
17.79	DISL2_B0416.5_data
19.88	DISL2_B0416.5_data
18.0	DISL2_B0416.5_data
22.63	DISL2_B0416.5_data
18.7	DISL2_B0416.5_data
23.13	DISL2_B0432.1_data
22.7	DISL2_B0432.1_data
23.84	DISL2_B0432.1_data
25.87	DISL2_B0432.1_data
22.35	DISL2_B0432.1_data
21.54	DISL2_B0416.7_data
25.28	DISL2_B0416.7_data
20.39	DISL2_B0416.7_data
20.43	DISL2_B0416.7_data
20.97	DISL2_B0416.7_data
15.14	DISL2_B0432.11_data
16.99	DISL2_B0432.11_data
18.61	DISL2_B0432.11_data
16.52	DISL2_B0432.11_data
17.39	DISL2_B0432.11_data
21.45	DISL2_B0432.10_data
21.88	DISL2_B0432.10_data
20.19	DISL2_B0432.10_data
20.6	DISL2_B0432.10_data
20.45	DISL2_B0432.10_data
22.51	DISL2_B0432.14_data
20.22	DISL2_B0432.14_data
19.93	DISL2_B0432.14_data
20.69	DISL2_B0432.14_data
20.94	DISL2_B0432.14_data
27.72	DISL2_B0432.7_data
28.73	DISL2_B0432.7_data
23.55	DISL2_B0432.7_data
22.63	DISL2_B0432.7_data
21.99	DISL2_B0432.7_data
17.28	DISL2_B0432.9_data
16.66	DISL2_B0432.9_data
16.26	DISL2_B0432.9_data
16.01	DISL2_B0432.9_data
16.75	DISL2_B0432.9_data
12.52	DISL2_B0432.8_data
12.11	DISL2_B0432.8_data
12.55	DISL2_B0432.8_data
12.6	DISL2_B0432.8_data
10.52	DISL2_B0432.8_data
24.5	DISL2_B0454.26_data
23.54	DISL2_B0454.26_data
28.11	DISL2_B0454.26_data
22.83	DISL2_B0454.26_data
23.41	DISL2_B0454.26_data
27.3	DISL2_B0454.5_data
16.75	DISL2_B0454.5_data
15.92	DISL2_B0454.5_data
28.68	DISL2_B0454.5_data
16.42	DISL2_B0454.5_data
25.85	DISL2_B0454.6_data
21.32	DISL2_B0454.6_data
23.62	DISL2_B0454.6_data
25.67	DISL2_B0454.6_data
25.62	DISL2_B0454.6_data
22.89	DISL2_B0454.8_data
24.46	DISL2_B0454.8_data
24.33	DISL2_B0454.8_data
24.38	DISL2_B0454.8_data
24.0	DISL2_B0454.8_data
11.95	DISL2_B0457.6_data
13.76	DISL2_B0457.6_data
11.74	DISL2_B0457.6_data
11.66	DISL2_B0457.6_data
11.82	DISL2_B0457.6_data
17.9	DISL2_B0457.2_data
17.94	DISL2_B0457.2_data
17.82	DISL2_B0457.2_data
17.7	DISL2_B0457.2_data
17.08	DISL2_B0457.2_data
15.57	DISL2_B0457.4_data
15.09	DISL2_B0457.4_data
14.51	DISL2_B0457.4_data
16.1	DISL2_B0457.4_data
14.71	DISL2_B0457.4_data
16.41	DISL2_B0462.5_data
15.98	DISL2_B0462.5_data
16.69	DISL2_B0462.5_data
17.09	DISL2_B0462.5_data
16.84	DISL2_B0462.5_data
16.11	DISL2_B0464.6_data
13.67	DISL2_B0464.6_data
17.27	DISL2_B0464.6_data
15.72	DISL2_B0464.6_data
16.01	DISL2_B0464.6_data
19.01	DISL2_B0478.3_data
20.46	DISL2_B0478.3_data
20.14	DISL2_B0478.3_data
21.01	DISL2_B0478.3_data
20.06	DISL2_B0478.3_data
22.35	DISL2_B0464.9_data
16.15	DISL2_B0464.9_data
13.75	DISL2_B0464.9_data
13.91	DISL2_B0464.9_data
22.02	DISL2_B0464.9_data
25.13	DISL2_B0495.5_data
22.07	DISL2_B0495.5_data
25.45	DISL2_B0495.5_data
28.67	DISL2_B0495.5_data
23.88	DISL2_B0495.5_data
20.65	DISL2_B0491.6_data
11.83	DISL2_B0491.6_data
12.48	DISL2_B0491.6_data
12.32	DISL2_B0491.6_data
11.76	DISL2_B0491.6_data
6.23	DISL2_B0495.7_data
6.36	DISL2_B0495.7_data
5.95	DISL2_B0495.7_data
6.05	DISL2_B0495.7_data
5.97	DISL2_B0495.7_data
18.0	DISL2_B0495.8_data
25.71	DISL2_B0495.8_data
19.19	DISL2_B0495.8_data
17.15	DISL2_B0495.8_data
26.5	DISL2_B0495.8_data
24.43	DISL2_B0496.11_data
28.44	DISL2_B0496.11_data
25.67	DISL2_B0496.11_data
28.94	DISL2_B0496.11_data
28.01	DISL2_B0496.11_data
22.41	DISL2_B0495.9_data
24.37	DISL2_B0495.9_data
25.05	DISL2_B0495.9_data
27.71	DISL2_B0495.9_data
28.37	DISL2_B0495.9_data
26.05	DISL2_B0496.1_data
26.36	DISL2_B0496.1_data
28.45	DISL2_B0496.1_data
27.05	DISL2_B0496.1_data
26.88	DISL2_B0496.1_data
24.04	DISL2_B0496.6_data
23.07	DISL2_B0496.6_data
26.58	DISL2_B0496.6_data
23.16	DISL2_B0496.6_data
25.22	DISL2_B0496.6_data
24.29	DISL2_B0496.2_data
24.49	DISL2_B0496.2_data
24.4	DISL2_B0496.2_data
23.74	DISL2_B0496.2_data
24.58	DISL2_B0496.2_data
11.51	DISL2_B0507.2_data
9.93	DISL2_B0507.2_data
11.99	DISL2_B0507.2_data
9.55	DISL2_B0507.2_data
9.71	DISL2_B0507.2_data
20.14	DISL2_B0507.1_data
24.18	DISL2_B0507.1_data
23.86	DISL2_B0507.1_data
21.45	DISL2_B0507.1_data
19.6	DISL2_B0507.1_data
6.8	DISL2_B0507.4_data
6.16	DISL2_B0507.4_data
5.89	DISL2_B0507.4_data
6.46	DISL2_B0507.4_data
5.65	DISL2_B0507.4_data
16.87	DISL2_B0507.3_data
15.06	DISL2_B0507.3_data
16.48	DISL2_B0507.3_data
13.91	DISL2_B0507.3_data
15.65	DISL2_B0507.3_data
17.26	DISL2_B0507.5_data
16.51	DISL2_B0507.5_data
16.76	DISL2_B0507.5_data
16.68	DISL2_B0507.5_data
16.54	DISL2_B0507.5_data
24.73	DISL2_B0507.6_data
28.64	DISL2_B0507.6_data
26.46	DISL2_B0507.6_data
21.68	DISL2_B0507.6_data
22.78	DISL2_B0507.6_data
26.3	DISL2_B0507.7_data
26.12	DISL2_B0507.7_data
26.17	DISL2_B0507.7_data
25.84	DISL2_B0507.7_data
26.84	DISL2_B0507.7_data
28.54	DISL2_B0507.8_data
24.48	DISL2_B0507.8_data
27.84	DISL2_B0507.8_data
27.85	DISL2_B0507.8_data
29.73	DISL2_B0507.8_data
26.86	DISL2_B0507.9_data
25.3	DISL2_B0507.9_data
24.55	DISL2_B0507.9_data
25.91	DISL2_B0507.9_data
24.8	DISL2_B0507.9_data
19.93	DISL2_B0511.11_data
19.72	DISL2_B0511.11_data
15.96	DISL2_B0511.11_data
15.02	DISL2_B0511.11_data
16.52	DISL2_B0511.11_data
23.98	DISL2_B0511.17_data
25.9	DISL2_B0511.17_data
22.83	DISL2_B0511.17_data
20.79	DISL2_B0511.17_data
23.56	DISL2_B0511.17_data
14.26	DISL2_B0511.19_data
16.14	DISL2_B0511.19_data
18.51	DISL2_B0511.19_data
14.9	DISL2_B0511.19_data
14.42	DISL2_B0511.19_data
15.5	DISL2_B0513.4_data
15.7	DISL2_B0513.4_data
13.65	DISL2_B0513.4_data
17.44	DISL2_B0513.4_data
14.59	DISL2_B0513.4_data
22.18	DISL2_B0524.2_data
23.69	DISL2_B0524.2_data
21.65	DISL2_B0524.2_data
16.68	DISL2_B0524.2_data
15.78	DISL2_B0524.2_data
21.97	DISL2_B0513.90_data
23.53	DISL2_B0513.90_data
20.78	DISL2_B0513.90_data
22.43	DISL2_B0513.90_data
21.42	DISL2_B0513.90_data
9.16	DISL2_B0524.5_data
11.02	DISL2_B0524.5_data
10.82	DISL2_B0524.5_data
8.76	DISL2_B0524.5_data
9.54	DISL2_B0524.5_data
23.32	DISL2_B0524.3_data
20.72	DISL2_B0524.3_data
23.42	DISL2_B0524.3_data
23.41	DISL2_B0524.3_data
24.29	DISL2_B0524.3_data
5.67	DISL2_B0511.6_data
6.25	DISL2_B0511.6_data
6.26	DISL2_B0511.6_data
6.45	DISL2_B0511.6_data
6.23	DISL2_B0511.6_data
13.17	DISL2_B0524.6_data
18.93	DISL2_B0524.6_data
13.07	DISL2_B0524.6_data
13.52	DISL2_B0524.6_data
12.78	DISL2_B0524.6_data
20.85	DISL2_B0545.4_data
19.41	DISL2_B0545.4_data
17.82	DISL2_B0545.4_data
20.96	DISL2_B0545.4_data
23.94	DISL2_B0545.4_data
20.21	DISL2_B0546.3_data
25.08	DISL2_B0546.3_data
24.89	DISL2_B0546.3_data
19.44	DISL2_B0546.3_data
23.7	DISL2_B0546.3_data
17.69	DISL2_B0546.4_data
19.19	DISL2_B0546.4_data
16.61	DISL2_B0546.4_data
23.2	DISL2_B0546.4_data
19.17	DISL2_B0546.4_data
10.89	DISL2_B0546.5_data
10.25	DISL2_B0546.5_data
10.18	DISL2_B0546.5_data
10.34	DISL2_B0546.5_data
8.68	DISL2_B0546.5_data
13.51	DISL2_B0547.2_data
14.35	DISL2_B0547.2_data
13.79	DISL2_B0547.2_data
13.69	DISL2_B0547.2_data
13.73	DISL2_B0547.2_data
22.97	DISL2_B0554.1_data
22.95	DISL2_B0554.1_data
22.36	DISL2_B0554.1_data
23.56	DISL2_B0554.1_data
23.06	DISL2_B0554.1_data
21.49	DISL2_B0554.2_data
24.19	DISL2_B0554.2_data
20.33	DISL2_B0554.2_data
21.62	DISL2_B0554.2_data
24.77	DISL2_B0554.2_data
27.35	DISL2_B0554.5_data
26.46	DISL2_B0554.5_data
26.29	DISL2_B0554.5_data
26.13	DISL2_B0554.5_data
27.37	DISL2_B0554.5_data
27.98	DISL2_B0554.4_data
24.07	DISL2_B0554.4_data
21.63	DISL2_B0554.4_data
24.7	DISL2_B0554.4_data
24.03	DISL2_B0554.4_data
25.36	DISL2_B0554.7_data
25.9	DISL2_B0554.7_data
24.55	DISL2_B0554.7_data
26.05	DISL2_B0554.7_data
26.34	DISL2_B0554.7_data
6.2	DISL2_B0563.1_data
6.75	DISL2_B0563.1_data
6.74	DISL2_B0563.1_data
5.93	DISL2_B0563.1_data
6.17	DISL2_B0563.1_data
20.42	DISL2_B0563.10_data
18.82	DISL2_B0563.10_data
21.13	DISL2_B0563.10_data
17.91	DISL2_B0563.10_data
19.68	DISL2_B0563.10_data
4.19	DISL2_B0563.5_data
4.48	DISL2_B0563.5_data
4.19	DISL2_B0563.5_data
4.65	DISL2_B0563.5_data
4.22	DISL2_B0563.5_data
27.34	DISL2_B0563.18_data
26.32	DISL2_B0563.18_data
26.78	DISL2_B0563.18_data
26.97	DISL2_B0563.18_data
26.34	DISL2_B0563.18_data
17.42	DISL2_B0563.7_data
18.16	DISL2_B0563.7_data
18.76	DISL2_B0563.7_data
18.18	DISL2_B0563.7_data
15.68	DISL2_B0563.7_data
15.55	DISL2_B0563.6_data
15.57	DISL2_B0563.6_data
16.51	DISL2_B0563.6_data
15.88	DISL2_B0563.6_data
16.23	DISL2_B0563.6_data
21.87	DISL2_B0563.9_data
20.18	DISL2_B0563.9_data
21.81	DISL2_B0563.9_data
16.24	DISL2_B0563.9_data
19.38	DISL2_B0563.9_data
10.26	DISL2_B0563.8_data
10.66	DISL2_B0563.8_data
10.35	DISL2_B0563.8_data
10.4	DISL2_B0563.8_data
10.63	DISL2_B0563.8_data
12.67	DISL2_B0564.2_data
12.73	DISL2_B0564.2_data
20.91	DISL2_B0564.2_data
13.31	DISL2_B0564.2_data
14.78	DISL2_B0564.2_data
14.03	DISL2_B0564.6_data
15.54	DISL2_B0564.6_data
16.35	DISL2_B0564.6_data
16.93	DISL2_B0564.6_data
14.39	DISL2_B0564.6_data
19.99	DISL2_BE0003N10.1_data
20.0	DISL2_BE0003N10.1_data
24.71	DISL2_BE0003N10.1_data
25.73	DISL2_BE0003N10.1_data
24.57	DISL2_BE0003N10.1_data
24.31	DISL2_BE10.3_data
23.57	DISL2_BE10.3_data
22.74	DISL2_BE10.3_data
24.54	DISL2_BE10.3_data
25.36	DISL2_BE10.3_data
20.62	DISL2_BE0003N10.6_data
20.71	DISL2_BE0003N10.6_data
20.47	DISL2_BE0003N10.6_data
20.16	DISL2_BE0003N10.6_data
20.08	DISL2_BE0003N10.6_data
14.34	DISL2_BE10.1_data
14.29	DISL2_BE10.1_data
15.06	DISL2_BE10.1_data
15.31	DISL2_BE10.1_data
14.67	DISL2_BE10.1_data
26.03	DISL2_BE10.4_data
15.66	DISL2_BE10.4_data
22.89	DISL2_BE10.4_data
27.2	DISL2_BE10.4_data
21.32	DISL2_BE10.4_data
13.9	DISL2_C01A2.2_data
13.9	DISL2_C01A2.2_data
14.53	DISL2_C01A2.2_data
13.17	DISL2_C01A2.2_data
14.48	DISL2_C01A2.2_data
4.23	DISL2_BE10.5_data
4.13	DISL2_BE10.5_data
4.06	DISL2_BE10.5_data
3.92	DISL2_BE10.5_data
4.15	DISL2_BE10.5_data
17.87	DISL2_C01A2.1_data
18.52	DISL2_C01A2.1_data
18.27	DISL2_C01A2.1_data
16.78	DISL2_C01A2.1_data
17.46	DISL2_C01A2.1_data
22.07	DISL2_C01A2.4_data
21.34	DISL2_C01A2.4_data
19.46	DISL2_C01A2.4_data
20.02	DISL2_C01A2.4_data
19.15	DISL2_C01A2.4_data
9.2	DISL2_C01A2.9_data
9.98	DISL2_C01A2.9_data
8.84	DISL2_C01A2.9_data
9.73	DISL2_C01A2.9_data
9.01	DISL2_C01A2.9_data
25.7	DISL2_C01B10.11_data
24.02	DISL2_C01B10.11_data
24.35	DISL2_C01B10.11_data
24.57	DISL2_C01B10.11_data
24.26	DISL2_C01B10.11_data
16.4	DISL2_C01A2.6_data
19.51	DISL2_C01A2.6_data
16.63	DISL2_C01A2.6_data
16.49	DISL2_C01A2.6_data
15.79	DISL2_C01A2.6_data
1.96	DISL2_C01B10.3_data
2.0	DISL2_C01B10.3_data
1.92	DISL2_C01B10.3_data
1.92	DISL2_C01B10.3_data
1.99	DISL2_C01B10.3_data
8.35	DISL2_C01B10.44_data
9.23	DISL2_C01B10.44_data
8.62	DISL2_C01B10.44_data
8.96	DISL2_C01B10.44_data
26.87	DISL2_C01B10.44_data
16.06	DISL2_C01B10.6_data
22.59	DISL2_C01B10.6_data
20.94	DISL2_C01B10.6_data
16.08	DISL2_C01B10.6_data
16.51	DISL2_C01B10.6_data
8.76	DISL2_C01B10.9_data
9.08	DISL2_C01B10.9_data
9.09	DISL2_C01B10.9_data
9.52	DISL2_C01B10.9_data
9.34	DISL2_C01B10.9_data
25.71	DISL2_C01B10.7_data
25.85	DISL2_C01B10.7_data
24.9	DISL2_C01B10.7_data
24.97	DISL2_C01B10.7_data
24.49	DISL2_C01B10.7_data
16.85	DISL2_C01B4.6_data
25.96	DISL2_C01B4.6_data
16.86	DISL2_C01B4.6_data
17.59	DISL2_C01B4.6_data
21.29	DISL2_C01B4.6_data
20.71	DISL2_C01B4.7_data
21.78	DISL2_C01B4.7_data
25.7	DISL2_C01B4.7_data
22.18	DISL2_C01B4.7_data
20.47	DISL2_C01B4.7_data
12.3	DISL2_C01B4.8_data
23.13	DISL2_C01B4.8_data
12.96	DISL2_C01B4.8_data
12.77	DISL2_C01B4.8_data
21.61	DISL2_C01B4.8_data
24.42	DISL2_C01B7.7_data
22.93	DISL2_C01B7.7_data
23.04	DISL2_C01B7.7_data
28.03	DISL2_C01B7.7_data
23.7	DISL2_C01B7.7_data
21.71	DISL2_C01B9.1_data
21.38	DISL2_C01B9.1_data
20.66	DISL2_C01B9.1_data
20.92	DISL2_C01B9.1_data
25.96	DISL2_C01B9.1_data
7.82	DISL2_C01B9.4_data
7.31	DISL2_C01B9.4_data
7.23	DISL2_C01B9.4_data
8.18	DISL2_C01B9.4_data
7.9	DISL2_C01B9.4_data
27.52	DISL2_C01C10.2_data
26.58	DISL2_C01C10.2_data
25.52	DISL2_C01C10.2_data
26.93	DISL2_C01C10.2_data
21.7	DISL2_C01C10.2_data
24.92	DISL2_C01C4.3_data
27.21	DISL2_C01C4.3_data
24.71	DISL2_C01C4.3_data
26.31	DISL2_C01C4.3_data
23.99	DISL2_C01C4.3_data
23.59	DISL2_C01C4.2_data
21.59	DISL2_C01C4.2_data
22.86	DISL2_C01C4.2_data
22.89	DISL2_C01C4.2_data
24.44	DISL2_C01C4.2_data
24.32	DISL2_C01F1.5_data
24.19	DISL2_C01F1.5_data
24.29	DISL2_C01F1.5_data
23.38	DISL2_C01F1.5_data
28.93	DISL2_C01F1.5_data
24.61	DISL2_C01F1.6_data
25.06	DISL2_C01F1.6_data
25.66	DISL2_C01F1.6_data
22.52	DISL2_C01F1.6_data
23.82	DISL2_C01F1.6_data
16.0	DISL2_C01F6.14_data
13.5	DISL2_C01F6.14_data
13.95	DISL2_C01F6.14_data
13.5	DISL2_C01F6.14_data
15.21	DISL2_C01F6.14_data
20.51	DISL2_C01G10.1_data
23.85	DISL2_C01G10.1_data
19.52	DISL2_C01G10.1_data
20.65	DISL2_C01G10.1_data
21.23	DISL2_C01G10.1_data
6.54	DISL2_C01G10.14_data
6.79	DISL2_C01G10.14_data
6.32	DISL2_C01G10.14_data
6.65	DISL2_C01G10.14_data
6.84	DISL2_C01G10.14_data
16.43	DISL2_C01G10.17_data
14.58	DISL2_C01G10.17_data
16.86	DISL2_C01G10.17_data
15.93	DISL2_C01G10.17_data
15.74	DISL2_C01G10.17_data
20.63	DISL2_C01G10.15_data
20.85	DISL2_C01G10.15_data
20.42	DISL2_C01G10.15_data
19.99	DISL2_C01G10.15_data
21.11	DISL2_C01G10.15_data
19.16	DISL2_C01G10.18_data
17.3	DISL2_C01G10.18_data
17.47	DISL2_C01G10.18_data
17.52	DISL2_C01G10.18_data
18.78	DISL2_C01G10.18_data
16.13	DISL2_C01G10.4_data
17.13	DISL2_C01G10.4_data
16.94	DISL2_C01G10.4_data
17.37	DISL2_C01G10.4_data
15.68	DISL2_C01G10.4_data
18.96	DISL2_C01G10.5_data
18.17	DISL2_C01G10.5_data
18.31	DISL2_C01G10.5_data
17.22	DISL2_C01G10.5_data
17.03	DISL2_C01G10.5_data
16.52	DISL2_C01G10.6_data
16.63	DISL2_C01G10.6_data
18.2	DISL2_C01G10.6_data
17.05	DISL2_C01G10.6_data
16.91	DISL2_C01G10.6_data
22.23	DISL2_C01G12.13_data
23.74	DISL2_C01G12.13_data
25.04	DISL2_C01G12.13_data
23.06	DISL2_C01G12.13_data
22.8	DISL2_C01G12.13_data
26.36	DISL2_C01G10.7_data
26.95	DISL2_C01G10.7_data
20.85	DISL2_C01G10.7_data
20.92	DISL2_C01G10.7_data
21.49	DISL2_C01G10.7_data
8.97	DISL2_C01G10.9_data
10.6	DISL2_C01G10.9_data
9.13	DISL2_C01G10.9_data
10.36	DISL2_C01G10.9_data
9.89	DISL2_C01G10.9_data
28.16	DISL2_C01G12.16_data
26.39	DISL2_C01G12.16_data
27.04	DISL2_C01G12.16_data
24.26	DISL2_C01G12.16_data
27.67	DISL2_C01G12.16_data
8.96	DISL2_C01G12.3_data
8.85	DISL2_C01G12.3_data
11.09	DISL2_C01G12.3_data
10.08	DISL2_C01G12.3_data
9.34	DISL2_C01G12.3_data
13.43	DISL2_C01G12.7_data
12.05	DISL2_C01G12.7_data
12.96	DISL2_C01G12.7_data
11.96	DISL2_C01G12.7_data
21.97	DISL2_C01G12.7_data
3.15	DISL2_C01G12.9_data
2.58	DISL2_C01G12.9_data
2.8	DISL2_C01G12.9_data
2.92	DISL2_C01G12.9_data
2.87	DISL2_C01G12.9_data
14.11	DISL2_C01G5.25_data
13.48	DISL2_C01G5.25_data
13.32	DISL2_C01G5.25_data
13.68	DISL2_C01G5.25_data
14.38	DISL2_C01G5.25_data
21.61	DISL2_C01G5.3_data
21.5	DISL2_C01G5.3_data
21.05	DISL2_C01G5.3_data
21.81	DISL2_C01G5.3_data
24.46	DISL2_C01G5.3_data
9.56	DISL2_C01G5.4_data
9.45	DISL2_C01G5.4_data
9.69	DISL2_C01G5.4_data
17.32	DISL2_C01G5.4_data
9.89	DISL2_C01G5.4_data
15.43	DISL2_C01G5.9_data
15.86	DISL2_C01G5.9_data
15.29	DISL2_C01G5.9_data
16.03	DISL2_C01G5.9_data
15.22	DISL2_C01G5.9_data
5.92	DISL2_C01G5.5_data
5.57	DISL2_C01G5.5_data
5.88	DISL2_C01G5.5_data
5.7	DISL2_C01G5.5_data
5.93	DISL2_C01G5.5_data
27.62	DISL2_C01G6.2_data
27.06	DISL2_C01G6.2_data
27.39	DISL2_C01G6.2_data
26.21	DISL2_C01G6.2_data
26.56	DISL2_C01G6.2_data
23.8	DISL2_C01G6.3_data
25.22	DISL2_C01G6.3_data
22.77	DISL2_C01G6.3_data
24.59	DISL2_C01G6.3_data
24.82	DISL2_C01G6.3_data
19.61	DISL2_C01G6.5_data
19.8	DISL2_C01G6.5_data
18.82	DISL2_C01G6.5_data
20.41	DISL2_C01G6.5_data
21.85	DISL2_C01G6.5_data
25.94	DISL2_C01G6.4_data
19.37	DISL2_C01G6.4_data
19.98	DISL2_C01G6.4_data
19.19	DISL2_C01G6.4_data
20.64	DISL2_C01G6.4_data
11.65	DISL2_C01G8.1_data
11.72	DISL2_C01G8.1_data
19.56	DISL2_C01G8.1_data
11.47	DISL2_C01G8.1_data
12.4	DISL2_C01G8.1_data
19.16	DISL2_C01H6.3_data
20.77	DISL2_C01H6.3_data
22.28	DISL2_C01H6.3_data
18.88	DISL2_C01H6.3_data
22.21	DISL2_C01H6.3_data
26.93	DISL2_C01H6.4_data
26.1	DISL2_C01H6.4_data
26.59	DISL2_C01H6.4_data
24.15	DISL2_C01H6.4_data
26.9	DISL2_C01H6.4_data
27.27	DISL2_C01G6.9_data
27.11	DISL2_C01G6.9_data
27.78	DISL2_C01G6.9_data
27.81	DISL2_C01G6.9_data
27.3	DISL2_C01G6.9_data
20.02	DISL2_C01H6.8_data
20.2	DISL2_C01H6.8_data
18.21	DISL2_C01H6.8_data
23.09	DISL2_C01H6.8_data
22.84	DISL2_C01H6.8_data
25.75	DISL2_C02B10.3_data
23.24	DISL2_C02B10.3_data
27.58	DISL2_C02B10.3_data
26.52	DISL2_C02B10.3_data
27.6	DISL2_C02B10.3_data
13.53	DISL2_C02B10.4_data
14.27	DISL2_C02B10.4_data
17.37	DISL2_C02B10.4_data
21.77	DISL2_C02B10.4_data
20.05	DISL2_C02B10.4_data
14.59	DISL2_C02B10.6_data
13.26	DISL2_C02B10.6_data
14.24	DISL2_C02B10.6_data
28.99	DISL2_C02B10.6_data
14.46	DISL2_C02B10.6_data
8.64	DISL2_C02B8.1_data
9.62	DISL2_C02B8.1_data
8.37	DISL2_C02B8.1_data
9.26	DISL2_C02B8.1_data
9.11	DISL2_C02B8.1_data
18.88	DISL2_C02B8.12_data
10.61	DISL2_C02B8.12_data
28.01	DISL2_C02B8.12_data
25.11	DISL2_C02B8.12_data
11.34	DISL2_C02B8.12_data
4.53	DISL2_C02B4.3_data
4.19	DISL2_C02B4.3_data
4.26	DISL2_C02B4.3_data
4.38	DISL2_C02B4.3_data
4.56	DISL2_C02B4.3_data
18.96	DISL2_C02B8.6_data
18.55	DISL2_C02B8.6_data
17.95	DISL2_C02B8.6_data
18.31	DISL2_C02B8.6_data
22.77	DISL2_C02B8.6_data
21.84	DISL2_C02B8.3_data
21.42	DISL2_C02B8.3_data
27.24	DISL2_C02B8.3_data
21.41	DISL2_C02B8.3_data
21.43	DISL2_C02B8.3_data
22.25	DISL2_C02C2.6_data
24.55	DISL2_C02C2.6_data
23.76	DISL2_C02C2.6_data
22.59	DISL2_C02C2.6_data
22.21	DISL2_C02C2.6_data
9.7	DISL2_C02B8.7_data
24.42	DISL2_C02B8.7_data
8.75	DISL2_C02B8.7_data
9.71	DISL2_C02B8.7_data
9.97	DISL2_C02B8.7_data
14.19	DISL2_C02D5.2_data
14.99	DISL2_C02D5.2_data
14.19	DISL2_C02D5.2_data
14.13	DISL2_C02D5.2_data
13.87	DISL2_C02D5.2_data
27.92	DISL2_C02D5.4_data
29.95	DISL2_C02D5.4_data
28.16	DISL2_C02D5.4_data
28.67	DISL2_C02D5.4_data
28.55	DISL2_C02D5.4_data
22.3	DISL2_C02E7.10_data
23.72	DISL2_C02E7.10_data
23.13	DISL2_C02E7.10_data
20.28	DISL2_C02E7.10_data
24.35	DISL2_C02E7.10_data
13.76	DISL2_C02E7.6_data
11.31	DISL2_C02E7.6_data
13.88	DISL2_C02E7.6_data
14.19	DISL2_C02E7.6_data
13.71	DISL2_C02E7.6_data
14.67	DISL2_C02E7.7_data
13.93	DISL2_C02E7.7_data
13.69	DISL2_C02E7.7_data
12.7	DISL2_C02E7.7_data
14.21	DISL2_C02E7.7_data
22.36	DISL2_C02E7.8_data
22.16	DISL2_C02E7.8_data
22.18	DISL2_C02E7.8_data
21.72	DISL2_C02E7.8_data
21.49	DISL2_C02E7.8_data
21.19	DISL2_C02F12.5_data
29.24	DISL2_C02F12.5_data
24.91	DISL2_C02F12.5_data
20.22	DISL2_C02F12.5_data
21.02	DISL2_C02F12.5_data
12.67	DISL2_C02F12.8_data
14.39	DISL2_C02F12.8_data
15.98	DISL2_C02F12.8_data
13.78	DISL2_C02F12.8_data
14.16	DISL2_C02F12.8_data
14.64	DISL2_C02F4.4_data
