pae_min	sample
14.66	PRG1_B0393.4_data
14.84	PRG1_B0393.4_data
14.61	PRG1_B0393.4_data
14.08	PRG1_B0393.4_data
18.86	PRG1_B0393.7_data
18.18	PRG1_B0393.7_data
19.53	PRG1_B0393.7_data
18.49	PRG1_B0393.7_data
18.83	PRG1_B0393.7_data
24.67	PRG1_B0393.8_data
29.17	PRG1_B0393.8_data
26.98	PRG1_B0393.8_data
27.76	PRG1_B0393.8_data
27.82	PRG1_B0393.8_data
9.14	PRG1_B0393.9_data
9.39	PRG1_B0393.9_data
9.93	PRG1_B0393.9_data
10.12	PRG1_B0393.9_data
9.13	PRG1_B0393.9_data
29.56	PRG1_B0395.3_data
29.19	PRG1_B0395.3_data
23.0	PRG1_B0395.3_data
29.74	PRG1_B0395.3_data
28.95	PRG1_B0395.3_data
7.66	PRG1_B0403.3_data
7.75	PRG1_B0403.3_data
7.45	PRG1_B0403.3_data
7.82	PRG1_B0403.3_data
8.12	PRG1_B0403.3_data
17.82	PRG1_B0403.1_data
15.67	PRG1_B0403.1_data
14.37	PRG1_B0403.1_data
16.17	PRG1_B0403.1_data
16.42	PRG1_B0403.1_data
11.93	PRG1_B0403.5_data
12.39	PRG1_B0403.5_data
12.73	PRG1_B0403.5_data
13.29	PRG1_B0403.5_data
14.17	PRG1_B0403.5_data
14.27	PRG1_B0410.1_data
13.78	PRG1_B0410.1_data
13.57	PRG1_B0410.1_data
13.43	PRG1_B0410.1_data
15.5	PRG1_B0410.1_data
10.65	PRG1_B0403.6_data
11.25	PRG1_B0403.6_data
10.87	PRG1_B0403.6_data
11.25	PRG1_B0403.6_data
10.27	PRG1_B0403.6_data
6.57	PRG1_B0410.3_data
6.43	PRG1_B0410.3_data
6.57	PRG1_B0410.3_data
7.23	PRG1_B0410.3_data
6.5	PRG1_B0410.3_data
23.91	PRG1_B0416.10_data
24.57	PRG1_B0416.10_data
24.2	PRG1_B0416.10_data
24.65	PRG1_B0416.10_data
25.43	PRG1_B0416.10_data
15.81	PRG1_B0416.11_data
13.07	PRG1_B0416.11_data
14.56	PRG1_B0416.11_data
14.34	PRG1_B0416.11_data
23.54	PRG1_B0416.11_data
24.31	PRG1_B0416.2_data
26.33	PRG1_B0416.2_data
24.15	PRG1_B0416.2_data
25.19	PRG1_B0416.2_data
23.19	PRG1_B0416.2_data
11.64	PRG1_B0416.3_data
12.63	PRG1_B0416.3_data
11.58	PRG1_B0416.3_data
12.06	PRG1_B0416.3_data
10.75	PRG1_B0416.3_data
25.05	PRG1_B0416.4_data
23.99	PRG1_B0416.4_data
25.54	PRG1_B0416.4_data
24.78	PRG1_B0416.4_data
25.05	PRG1_B0416.4_data
17.27	PRG1_B0416.5_data
17.7	PRG1_B0416.5_data
18.3	PRG1_B0416.5_data
18.15	PRG1_B0416.5_data
17.43	PRG1_B0416.5_data
11.36	PRG1_B0432.1_data
10.96	PRG1_B0432.1_data
11.54	PRG1_B0432.1_data
11.04	PRG1_B0432.1_data
24.9	PRG1_B0432.1_data
27.06	PRG1_B0416.7_data
26.51	PRG1_B0416.7_data
25.09	PRG1_B0416.7_data
21.88	PRG1_B0416.7_data
23.05	PRG1_B0416.7_data
23.43	PRG1_B0432.10_data
24.2	PRG1_B0432.10_data
26.32	PRG1_B0432.10_data
26.84	PRG1_B0432.10_data
21.73	PRG1_B0432.10_data
11.31	PRG1_B0432.11_data
11.43	PRG1_B0432.11_data
11.32	PRG1_B0432.11_data
12.26	PRG1_B0432.11_data
11.36	PRG1_B0432.11_data
28.65	PRG1_B0432.7_data
29.28	PRG1_B0432.7_data
27.94	PRG1_B0432.7_data
27.94	PRG1_B0432.7_data
28.73	PRG1_B0432.7_data
19.66	PRG1_B0432.14_data
23.66	PRG1_B0432.14_data
26.46	PRG1_B0432.14_data
24.46	PRG1_B0432.14_data
19.5	PRG1_B0432.14_data
29.6	PRG1_B0432.8_data
29.26	PRG1_B0432.8_data
21.21	PRG1_B0432.8_data
22.95	PRG1_B0432.8_data
21.78	PRG1_B0432.8_data
20.29	PRG1_B0432.9_data
26.99	PRG1_B0432.9_data
19.5	PRG1_B0432.9_data
20.74	PRG1_B0432.9_data
21.01	PRG1_B0432.9_data
19.8	PRG1_B0454.26_data
21.96	PRG1_B0454.26_data
22.11	PRG1_B0454.26_data
19.24	PRG1_B0454.26_data
23.48	PRG1_B0454.26_data
25.65	PRG1_B0454.5_data
27.03	PRG1_B0454.5_data
23.03	PRG1_B0454.5_data
23.66	PRG1_B0454.5_data
21.54	PRG1_B0454.5_data
25.24	PRG1_B0454.6_data
25.37	PRG1_B0454.6_data
23.58	PRG1_B0454.6_data
27.65	PRG1_B0454.6_data
27.78	PRG1_B0454.6_data
25.98	PRG1_B0454.8_data
24.84	PRG1_B0454.8_data
25.16	PRG1_B0454.8_data
25.45	PRG1_B0454.8_data
23.8	PRG1_B0454.8_data
21.48	PRG1_B0457.2_data
20.23	PRG1_B0457.2_data
20.84	PRG1_B0457.2_data
20.53	PRG1_B0457.2_data
21.79	PRG1_B0457.2_data
18.56	PRG1_B0462.5_data
20.04	PRG1_B0462.5_data
18.91	PRG1_B0462.5_data
18.95	PRG1_B0462.5_data
18.58	PRG1_B0462.5_data
12.72	PRG1_B0457.6_data
10.97	PRG1_B0457.6_data
12.78	PRG1_B0457.6_data
13.64	PRG1_B0457.6_data
10.81	PRG1_B0457.6_data
9.26	PRG1_B0464.6_data
8.63	PRG1_B0464.6_data
9.22	PRG1_B0464.6_data
8.89	PRG1_B0464.6_data
11.0	PRG1_B0464.6_data
3.22	PRG1_B0457.4_data
4.11	PRG1_B0457.4_data
3.51	PRG1_B0457.4_data
3.41	PRG1_B0457.4_data
3.66	PRG1_B0457.4_data
16.44	PRG1_B0478.3_data
17.82	PRG1_B0478.3_data
19.59	PRG1_B0478.3_data
16.38	PRG1_B0478.3_data
17.74	PRG1_B0478.3_data
22.64	PRG1_B0464.9_data
25.88	PRG1_B0464.9_data
24.0	PRG1_B0464.9_data
23.96	PRG1_B0464.9_data
22.63	PRG1_B0464.9_data
4.58	PRG1_B0491.6_data
4.44	PRG1_B0491.6_data
4.37	PRG1_B0491.6_data
4.47	PRG1_B0491.6_data
4.48	PRG1_B0491.6_data
28.81	PRG1_B0495.5_data
29.71	PRG1_B0495.5_data
28.87	PRG1_B0495.5_data
29.77	PRG1_B0495.5_data
26.74	PRG1_B0495.5_data
27.0	PRG1_B0495.7_data
27.03	PRG1_B0495.7_data
26.57	PRG1_B0495.7_data
27.08	PRG1_B0495.7_data
28.19	PRG1_B0495.7_data
15.19	PRG1_B0495.8_data
15.19	PRG1_B0495.8_data
15.42	PRG1_B0495.8_data
15.21	PRG1_B0495.8_data
15.07	PRG1_B0495.8_data
25.96	PRG1_B0495.9_data
25.32	PRG1_B0495.9_data
24.51	PRG1_B0495.9_data
24.25	PRG1_B0495.9_data
25.08	PRG1_B0495.9_data
15.21	PRG1_B0496.11_data
14.93	PRG1_B0496.11_data
15.75	PRG1_B0496.11_data
27.92	PRG1_B0496.11_data
15.23	PRG1_B0496.11_data
24.65	PRG1_B0496.1_data
28.79	PRG1_B0496.1_data
25.09	PRG1_B0496.1_data
25.35	PRG1_B0496.1_data
24.41	PRG1_B0496.1_data
16.42	PRG1_B0496.2_data
17.59	PRG1_B0496.2_data
15.34	PRG1_B0496.2_data
16.0	PRG1_B0496.2_data
15.72	PRG1_B0496.2_data
24.83	PRG1_B0496.6_data
19.88	PRG1_B0496.6_data
20.92	PRG1_B0496.6_data
20.5	PRG1_B0496.6_data
18.97	PRG1_B0496.6_data
9.94	PRG1_B0507.2_data
8.95	PRG1_B0507.2_data
10.4	PRG1_B0507.2_data
9.55	PRG1_B0507.2_data
9.14	PRG1_B0507.2_data
28.07	PRG1_B0507.1_data
27.5	PRG1_B0507.1_data
27.24	PRG1_B0507.1_data
27.52	PRG1_B0507.1_data
27.98	PRG1_B0507.1_data
24.25	PRG1_B0507.4_data
28.61	PRG1_B0507.4_data
25.73	PRG1_B0507.4_data
24.16	PRG1_B0507.4_data
26.87	PRG1_B0507.4_data
26.44	PRG1_B0507.3_data
20.53	PRG1_B0507.3_data
19.89	PRG1_B0507.3_data
20.23	PRG1_B0507.3_data
26.93	PRG1_B0507.3_data
19.32	PRG1_B0507.5_data
22.79	PRG1_B0507.5_data
19.06	PRG1_B0507.5_data
25.35	PRG1_B0507.5_data
19.03	PRG1_B0507.5_data
13.51	PRG1_B0507.6_data
18.18	PRG1_B0507.6_data
13.15	PRG1_B0507.6_data
14.04	PRG1_B0507.6_data
12.88	PRG1_B0507.6_data
15.51	PRG1_B0507.7_data
15.27	PRG1_B0507.7_data
15.71	PRG1_B0507.7_data
20.84	PRG1_B0507.7_data
15.12	PRG1_B0507.7_data
21.33	PRG1_B0507.8_data
28.05	PRG1_B0507.8_data
27.92	PRG1_B0507.8_data
28.27	PRG1_B0507.8_data
21.31	PRG1_B0507.8_data
22.11	PRG1_B0507.9_data
20.36	PRG1_B0507.9_data
26.49	PRG1_B0507.9_data
20.69	PRG1_B0507.9_data
19.96	PRG1_B0507.9_data
22.92	PRG1_B0511.11_data
21.34	PRG1_B0511.11_data
21.31	PRG1_B0511.11_data
23.36	PRG1_B0511.11_data
20.71	PRG1_B0511.11_data
19.2	PRG1_B0511.12_data
17.02	PRG1_B0511.12_data
22.63	PRG1_B0511.12_data
25.76	PRG1_B0511.12_data
23.15	PRG1_B0511.12_data
13.97	PRG1_B0511.17_data
13.16	PRG1_B0511.17_data
13.96	PRG1_B0511.17_data
14.12	PRG1_B0511.17_data
13.68	PRG1_B0511.17_data
18.22	PRG1_B0511.19_data
22.17	PRG1_B0511.19_data
18.6	PRG1_B0511.19_data
17.08	PRG1_B0511.19_data
18.49	PRG1_B0511.19_data
23.59	PRG1_B0511.6_data
22.83	PRG1_B0511.6_data
23.64	PRG1_B0511.6_data
25.1	PRG1_B0511.6_data
25.02	PRG1_B0511.6_data
14.58	PRG1_B0513.4_data
15.0	PRG1_B0513.4_data
14.5	PRG1_B0513.4_data
13.88	PRG1_B0513.4_data
15.25	PRG1_B0513.4_data
6.53	PRG1_B0524.2_data
7.34	PRG1_B0524.2_data
7.53	PRG1_B0524.2_data
6.69	PRG1_B0524.2_data
6.65	PRG1_B0524.2_data
14.61	PRG1_B0513.90_data
18.1	PRG1_B0513.90_data
18.2	PRG1_B0513.90_data
18.59	PRG1_B0513.90_data
17.68	PRG1_B0513.90_data
23.4	PRG1_B0524.3_data
14.33	PRG1_B0524.3_data
15.58	PRG1_B0524.3_data
15.04	PRG1_B0524.3_data
14.35	PRG1_B0524.3_data
18.76	PRG1_B0524.6_data
23.37	PRG1_B0524.6_data
19.51	PRG1_B0524.6_data
22.58	PRG1_B0524.6_data
19.26	PRG1_B0524.6_data
23.62	PRG1_B0545.4_data
29.1	PRG1_B0545.4_data
28.65	PRG1_B0545.4_data
29.46	PRG1_B0545.4_data
29.04	PRG1_B0545.4_data
23.12	PRG1_B0524.5_data
22.18	PRG1_B0524.5_data
22.06	PRG1_B0524.5_data
21.99	PRG1_B0524.5_data
21.25	PRG1_B0524.5_data
15.67	PRG1_B0546.5_data
15.25	PRG1_B0546.5_data
16.25	PRG1_B0546.5_data
17.11	PRG1_B0546.5_data
16.83	PRG1_B0546.5_data
18.13	PRG1_B0546.3_data
18.86	PRG1_B0546.3_data
24.92	PRG1_B0546.3_data
19.63	PRG1_B0546.3_data
18.17	PRG1_B0546.3_data
19.81	PRG1_B0546.4_data
17.86	PRG1_B0546.4_data
22.68	PRG1_B0546.4_data
24.39	PRG1_B0546.4_data
17.1	PRG1_B0546.4_data
23.44	PRG1_B0554.1_data
22.07	PRG1_B0554.1_data
26.84	PRG1_B0554.1_data
22.09	PRG1_B0554.1_data
20.55	PRG1_B0554.1_data
14.56	PRG1_B0547.2_data
12.9	PRG1_B0547.2_data
17.56	PRG1_B0547.2_data
12.39	PRG1_B0547.2_data
12.36	PRG1_B0547.2_data
26.2	PRG1_B0554.2_data
25.23	PRG1_B0554.2_data
26.85	PRG1_B0554.2_data
25.83	PRG1_B0554.2_data
28.46	PRG1_B0554.2_data
22.37	PRG1_B0554.5_data
25.21	PRG1_B0554.5_data
26.37	PRG1_B0554.5_data
22.61	PRG1_B0554.5_data
22.54	PRG1_B0554.5_data
26.35	PRG1_B0554.4_data
26.22	PRG1_B0554.4_data
28.63	PRG1_B0554.4_data
28.35	PRG1_B0554.4_data
27.73	PRG1_B0554.4_data
24.07	PRG1_B0563.1_data
26.68	PRG1_B0563.1_data
22.53	PRG1_B0563.1_data
24.51	PRG1_B0563.1_data
21.65	PRG1_B0563.1_data
19.54	PRG1_B0554.7_data
19.66	PRG1_B0554.7_data
20.05	PRG1_B0554.7_data
19.73	PRG1_B0554.7_data
20.05	PRG1_B0554.7_data
7.34	PRG1_B0563.18_data
7.64	PRG1_B0563.18_data
8.13	PRG1_B0563.18_data
7.51	PRG1_B0563.18_data
7.78	PRG1_B0563.18_data
6.4	PRG1_B0563.10_data
6.69	PRG1_B0563.10_data
6.21	PRG1_B0563.10_data
6.75	PRG1_B0563.10_data
6.47	PRG1_B0563.10_data
19.54	PRG1_B0563.6_data
19.74	PRG1_B0563.6_data
18.58	PRG1_B0563.6_data
19.92	PRG1_B0563.6_data
19.82	PRG1_B0563.6_data
25.0	PRG1_B0563.5_data
24.58	PRG1_B0563.5_data
24.75	PRG1_B0563.5_data
24.53	PRG1_B0563.5_data
24.14	PRG1_B0563.5_data
14.46	PRG1_B0563.7_data
14.59	PRG1_B0563.7_data
14.94	PRG1_B0563.7_data
15.68	PRG1_B0563.7_data
14.15	PRG1_B0563.7_data
18.52	PRG1_B0563.8_data
19.11	PRG1_B0563.8_data
21.18	PRG1_B0563.8_data
25.43	PRG1_B0563.8_data
25.4	PRG1_B0563.8_data
18.82	PRG1_B0563.9_data
25.27	PRG1_B0563.9_data
18.55	PRG1_B0563.9_data
22.83	PRG1_B0563.9_data
19.93	PRG1_B0563.9_data
21.2	PRG1_B0564.6_data
20.95	PRG1_B0564.6_data
24.92	PRG1_B0564.6_data
24.56	PRG1_B0564.6_data
23.8	PRG1_B0564.6_data
28.72	PRG1_B0564.2_data
27.09	PRG1_B0564.2_data
26.6	PRG1_B0564.2_data
26.27	PRG1_B0564.2_data
27.05	PRG1_B0564.2_data
25.44	PRG1_BE0003N10.1_data
28.58	PRG1_BE0003N10.1_data
27.61	PRG1_BE0003N10.1_data
28.5	PRG1_BE0003N10.1_data
26.41	PRG1_BE0003N10.1_data
27.44	PRG1_BE10.1_data
26.3	PRG1_BE10.1_data
24.67	PRG1_BE10.1_data
27.73	PRG1_BE10.1_data
28.86	PRG1_BE10.1_data
12.68	PRG1_BE0003N10.6_data
11.9	PRG1_BE0003N10.6_data
11.74	PRG1_BE0003N10.6_data
11.63	PRG1_BE0003N10.6_data
11.51	PRG1_BE0003N10.6_data
15.28	PRG1_BE10.3_data
16.75	PRG1_BE10.3_data
16.99	PRG1_BE10.3_data
16.09	PRG1_BE10.3_data
16.3	PRG1_BE10.3_data
21.97	PRG1_BE10.4_data
21.65	PRG1_BE10.4_data
23.4	PRG1_BE10.4_data
22.86	PRG1_BE10.4_data
22.05	PRG1_BE10.4_data
19.81	PRG1_C01A2.1_data
18.71	PRG1_C01A2.1_data
19.06	PRG1_C01A2.1_data
18.01	PRG1_C01A2.1_data
21.0	PRG1_C01A2.1_data
18.66	PRG1_BE10.5_data
18.5	PRG1_BE10.5_data
17.73	PRG1_BE10.5_data
18.32	PRG1_BE10.5_data
18.33	PRG1_BE10.5_data
22.54	PRG1_C01A2.2_data
22.33	PRG1_C01A2.2_data
17.91	PRG1_C01A2.2_data
17.36	PRG1_C01A2.2_data
16.87	PRG1_C01A2.2_data
23.04	PRG1_C01A2.4_data
22.31	PRG1_C01A2.4_data
27.02	PRG1_C01A2.4_data
26.17	PRG1_C01A2.4_data
25.53	PRG1_C01A2.4_data
18.78	PRG1_C01A2.9_data
18.15	PRG1_C01A2.9_data
17.71	PRG1_C01A2.9_data
18.92	PRG1_C01A2.9_data
18.91	PRG1_C01A2.9_data
13.81	PRG1_C01A2.6_data
14.61	PRG1_C01A2.6_data
14.47	PRG1_C01A2.6_data
13.97	PRG1_C01A2.6_data
13.81	PRG1_C01A2.6_data
29.17	PRG1_C01B10.3_data
30.0	PRG1_C01B10.3_data
28.41	PRG1_C01B10.3_data
29.22	PRG1_C01B10.3_data
29.36	PRG1_C01B10.3_data
25.82	PRG1_C01B10.11_data
29.74	PRG1_C01B10.11_data
26.42	PRG1_C01B10.11_data
26.34	PRG1_C01B10.11_data
27.31	PRG1_C01B10.11_data
23.13	PRG1_C01B10.44_data
28.03	PRG1_C01B10.44_data
21.16	PRG1_C01B10.44_data
25.71	PRG1_C01B10.44_data
22.49	PRG1_C01B10.44_data
26.58	PRG1_C01B10.6_data
27.99	PRG1_C01B10.6_data
23.32	PRG1_C01B10.6_data
25.5	PRG1_C01B10.6_data
27.55	PRG1_C01B10.6_data
14.44	PRG1_C01B10.7_data
13.53	PRG1_C01B10.7_data
14.12	PRG1_C01B10.7_data
14.64	PRG1_C01B10.7_data
14.84	PRG1_C01B10.7_data
12.11	PRG1_C01B4.7_data
11.87	PRG1_C01B4.7_data
12.75	PRG1_C01B4.7_data
12.92	PRG1_C01B4.7_data
12.23	PRG1_C01B4.7_data
18.1	PRG1_C01B10.9_data
20.43	PRG1_C01B10.9_data
21.63	PRG1_C01B10.9_data
19.0	PRG1_C01B10.9_data
18.97	PRG1_C01B10.9_data
20.01	PRG1_C01B4.6_data
29.91	PRG1_C01B4.6_data
22.94	PRG1_C01B4.6_data
21.48	PRG1_C01B4.6_data
21.5	PRG1_C01B4.6_data
28.61	PRG1_C01B4.8_data
27.11	PRG1_C01B4.8_data
26.69	PRG1_C01B4.8_data
27.23	PRG1_C01B4.8_data
25.4	PRG1_C01B4.8_data
19.14	PRG1_C01B7.7_data
18.35	PRG1_C01B7.7_data
17.86	PRG1_C01B7.7_data
28.96	PRG1_C01B7.7_data
18.52	PRG1_C01B7.7_data
6.07	PRG1_C01B9.1_data
6.88	PRG1_C01B9.1_data
7.1	PRG1_C01B9.1_data
7.11	PRG1_C01B9.1_data
6.55	PRG1_C01B9.1_data
18.17	PRG1_C01B9.4_data
20.94	PRG1_C01B9.4_data
21.35	PRG1_C01B9.4_data
17.37	PRG1_C01B9.4_data
16.68	PRG1_C01B9.4_data
28.47	PRG1_C01C4.2_data
27.08	PRG1_C01C4.2_data
20.46	PRG1_C01C4.2_data
25.79	PRG1_C01C4.2_data
26.12	PRG1_C01C4.2_data
27.05	PRG1_C01C10.2_data
26.7	PRG1_C01C10.2_data
28.28	PRG1_C01C10.2_data
26.55	PRG1_C01C10.2_data
25.21	PRG1_C01C10.2_data
27.3	PRG1_C01C4.3_data
22.71	PRG1_C01C4.3_data
23.35	PRG1_C01C4.3_data
24.85	PRG1_C01C4.3_data
28.75	PRG1_C01C4.3_data
27.47	PRG1_C01F1.5_data
23.14	PRG1_C01F1.5_data
28.05	PRG1_C01F1.5_data
27.38	PRG1_C01F1.5_data
25.53	PRG1_C01F1.5_data
29.33	PRG1_C01F1.6_data
27.3	PRG1_C01F1.6_data
28.66	PRG1_C01F1.6_data
26.79	PRG1_C01F1.6_data
26.73	PRG1_C01F1.6_data
29.43	PRG1_C01G10.1_data
27.58	PRG1_C01G10.1_data
25.55	PRG1_C01G10.1_data
26.78	PRG1_C01G10.1_data
26.61	PRG1_C01G10.1_data
17.98	PRG1_C01F6.14_data
23.19	PRG1_C01F6.14_data
18.67	PRG1_C01F6.14_data
15.0	PRG1_C01F6.14_data
19.27	PRG1_C01F6.14_data
16.88	PRG1_C01G10.15_data
17.11	PRG1_C01G10.15_data
16.16	PRG1_C01G10.15_data
16.97	PRG1_C01G10.15_data
17.66	PRG1_C01G10.15_data
27.78	PRG1_C01G10.14_data
27.61	PRG1_C01G10.14_data
24.75	PRG1_C01G10.14_data
27.25	PRG1_C01G10.14_data
24.88	PRG1_C01G10.14_data
16.8	PRG1_C01G10.17_data
16.42	PRG1_C01G10.17_data
17.85	PRG1_C01G10.17_data
16.12	PRG1_C01G10.17_data
17.36	PRG1_C01G10.17_data
16.3	PRG1_C01G10.18_data
21.55	PRG1_C01G10.18_data
17.31	PRG1_C01G10.18_data
20.58	PRG1_C01G10.18_data
17.31	PRG1_C01G10.18_data
17.52	PRG1_C01G10.4_data
18.08	PRG1_C01G10.4_data
15.84	PRG1_C01G10.4_data
15.05	PRG1_C01G10.4_data
16.51	PRG1_C01G10.4_data
18.53	PRG1_C01G10.5_data
18.57	PRG1_C01G10.5_data
18.14	PRG1_C01G10.5_data
19.16	PRG1_C01G10.5_data
18.51	PRG1_C01G10.5_data
16.25	PRG1_C01G10.6_data
16.98	PRG1_C01G10.6_data
16.46	PRG1_C01G10.6_data
15.08	PRG1_C01G10.6_data
15.03	PRG1_C01G10.6_data
19.67	PRG1_C01G10.9_data
30.11	PRG1_C01G10.9_data
21.14	PRG1_C01G10.9_data
20.11	PRG1_C01G10.9_data
20.28	PRG1_C01G10.9_data
28.72	PRG1_C01G10.7_data
29.84	PRG1_C01G10.7_data
28.55	PRG1_C01G10.7_data
29.1	PRG1_C01G10.7_data
28.45	PRG1_C01G10.7_data
5.06	PRG1_C01G12.13_data
5.09	PRG1_C01G12.13_data
5.05	PRG1_C01G12.13_data
4.65	PRG1_C01G12.13_data
4.93	PRG1_C01G12.13_data
20.46	PRG1_C01G12.16_data
28.77	PRG1_C01G12.16_data
20.46	PRG1_C01G12.16_data
23.11	PRG1_C01G12.16_data
20.86	PRG1_C01G12.16_data
24.96	PRG1_C01G12.7_data
20.09	PRG1_C01G12.7_data
20.33	PRG1_C01G12.7_data
19.28	PRG1_C01G12.7_data
23.43	PRG1_C01G12.7_data
11.56	PRG1_C01G12.3_data
10.31	PRG1_C01G12.3_data
11.77	PRG1_C01G12.3_data
11.55	PRG1_C01G12.3_data
11.58	PRG1_C01G12.3_data
19.67	PRG1_C01G5.25_data
21.9	PRG1_C01G5.25_data
23.41	PRG1_C01G5.25_data
22.15	PRG1_C01G5.25_data
20.43	PRG1_C01G5.25_data
10.52	PRG1_C01G12.9_data
9.65	PRG1_C01G12.9_data
10.05	PRG1_C01G12.9_data
10.49	PRG1_C01G12.9_data
10.22	PRG1_C01G12.9_data
11.81	PRG1_C01G5.4_data
28.95	PRG1_C01G5.4_data
24.27	PRG1_C01G5.4_data
12.49	PRG1_C01G5.4_data
12.32	PRG1_C01G5.4_data
21.16	PRG1_C01G5.3_data
21.38	PRG1_C01G5.3_data
19.36	PRG1_C01G5.3_data
26.49	PRG1_C01G5.3_data
28.46	PRG1_C01G5.3_data
29.61	PRG1_C01G5.5_data
30.0	PRG1_C01G5.5_data
24.4	PRG1_C01G5.5_data
24.59	PRG1_C01G5.5_data
24.07	PRG1_C01G5.5_data
29.19	PRG1_C01G6.2_data
27.76	PRG1_C01G6.2_data
26.95	PRG1_C01G6.2_data
26.61	PRG1_C01G6.2_data
27.34	PRG1_C01G6.2_data
21.88	PRG1_C01G5.9_data
22.35	PRG1_C01G5.9_data
22.78	PRG1_C01G5.9_data
21.91	PRG1_C01G5.9_data
22.23	PRG1_C01G5.9_data
27.73	PRG1_C01G6.3_data
23.96	PRG1_C01G6.3_data
23.46	PRG1_C01G6.3_data
27.16	PRG1_C01G6.3_data
23.95	PRG1_C01G6.3_data
23.83	PRG1_C01G6.4_data
18.57	PRG1_C01G6.4_data
22.99	PRG1_C01G6.4_data
23.8	PRG1_C01G6.4_data
22.31	PRG1_C01G6.4_data
2.52	PRG1_C01G6.5_data
2.77	PRG1_C01G6.5_data
2.64	PRG1_C01G6.5_data
2.36	PRG1_C01G6.5_data
2.63	PRG1_C01G6.5_data
24.3	PRG1_C01G6.9_data
26.16	PRG1_C01G6.9_data
23.77	PRG1_C01G6.9_data
26.19	PRG1_C01G6.9_data
26.85	PRG1_C01G6.9_data
27.52	PRG1_C01H6.3_data
27.44	PRG1_C01H6.3_data
26.44	PRG1_C01H6.3_data
24.78	PRG1_C01H6.3_data
24.74	PRG1_C01H6.3_data
15.44	PRG1_C01G8.1_data
20.86	PRG1_C01G8.1_data
15.77	PRG1_C01G8.1_data
18.08	PRG1_C01G8.1_data
19.1	PRG1_C01G8.1_data
26.1	PRG1_C01H6.4_data
29.67	PRG1_C01H6.4_data
26.36	PRG1_C01H6.4_data
27.45	PRG1_C01H6.4_data
25.72	PRG1_C01H6.4_data
16.22	PRG1_C01H6.8_data
16.88	PRG1_C01H6.8_data
16.0	PRG1_C01H6.8_data
16.81	PRG1_C01H6.8_data
16.47	PRG1_C01H6.8_data
17.21	PRG1_C02B10.3_data
16.68	PRG1_C02B10.3_data
17.06	PRG1_C02B10.3_data
16.88	PRG1_C02B10.3_data
16.82	PRG1_C02B10.3_data
5.25	PRG1_C02B10.4_data
5.86	PRG1_C02B10.4_data
5.38	PRG1_C02B10.4_data
5.41	PRG1_C02B10.4_data
5.69	PRG1_C02B10.4_data
21.85	PRG1_C02B10.6_data
23.07	PRG1_C02B10.6_data
22.01	PRG1_C02B10.6_data
18.88	PRG1_C02B10.6_data
25.96	PRG1_C02B10.6_data
26.15	PRG1_C02B4.3_data
29.15	PRG1_C02B4.3_data
28.41	PRG1_C02B4.3_data
28.2	PRG1_C02B4.3_data
28.02	PRG1_C02B4.3_data
14.13	PRG1_C02B8.1_data
14.45	PRG1_C02B8.1_data
14.15	PRG1_C02B8.1_data
13.85	PRG1_C02B8.1_data
14.19	PRG1_C02B8.1_data
7.48	PRG1_C02B8.12_data
11.06	PRG1_C02B8.12_data
7.28	PRG1_C02B8.12_data
7.29	PRG1_C02B8.12_data
7.86	PRG1_C02B8.12_data
26.18	PRG1_C02B8.3_data
25.33	PRG1_C02B8.3_data
25.23	PRG1_C02B8.3_data
24.85	PRG1_C02B8.3_data
27.3	PRG1_C02B8.3_data
17.68	PRG1_C02B8.6_data
21.22	PRG1_C02B8.6_data
21.96	PRG1_C02B8.6_data
18.5	PRG1_C02B8.6_data
17.48	PRG1_C02B8.6_data
21.7	PRG1_C02B8.7_data
18.76	PRG1_C02B8.7_data
23.11	PRG1_C02B8.7_data
21.09	PRG1_C02B8.7_data
28.38	PRG1_C02B8.7_data
29.62	PRG1_C02C2.6_data
29.97	PRG1_C02C2.6_data
21.12	PRG1_C02C2.6_data
19.93	PRG1_C02C2.6_data
21.78	PRG1_C02C2.6_data
18.59	PRG1_C02D5.2_data
17.68	PRG1_C02D5.2_data
17.52	PRG1_C02D5.2_data
18.76	PRG1_C02D5.2_data
17.11	PRG1_C02D5.2_data
29.83	PRG1_C02D5.4_data
28.71	PRG1_C02D5.4_data
26.51	PRG1_C02D5.4_data
26.56	PRG1_C02D5.4_data
27.0	PRG1_C02D5.4_data
22.38	PRG1_C02E7.10_data
22.1	PRG1_C02E7.10_data
20.61	PRG1_C02E7.10_data
22.34	PRG1_C02E7.10_data
23.44	PRG1_C02E7.10_data
14.06	PRG1_C02E7.6_data
14.42	PRG1_C02E7.6_data
22.44	PRG1_C02E7.6_data
13.54	PRG1_C02E7.6_data
14.54	PRG1_C02E7.6_data
14.66	PRG1_C02E7.7_data
16.91	PRG1_C02E7.7_data
21.26	PRG1_C02E7.7_data
15.97	PRG1_C02E7.7_data
15.71	PRG1_C02E7.7_data
14.06	PRG1_C02E7.8_data
13.3	PRG1_C02E7.8_data
15.4	PRG1_C02E7.8_data
15.3	PRG1_C02E7.8_data
13.31	PRG1_C02E7.8_data
24.6	PRG1_C02F12.5_data
27.59	PRG1_C02F12.5_data
28.36	PRG1_C02F12.5_data
28.58	PRG1_C02F12.5_data
24.43	PRG1_C02F12.5_data
22.74	PRG1_C02F4.4_data
